Unnamed: 0,RCDTS,Type,School Name,District,City,County,District Type,District Size,School Type,SAT Reading Average Score,SAT Math Average Score,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,state_name_x,latitude,longitude,address,zip_code,county_name_x,city_name,county_code,Street Address,Tract,unique_id,year,tract_number,county_name_y,state_name_y,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage),Math Scores,RW Scores
2611,2.10E+14,School,Christopher High,Christopher USD 99,Christopher,Franklin,UNIT,MEDIUM,HIGH SCHOOL,431.8,431.1,59.6,36.8,3.5,0,Illinois,40.6331249,-89.3985283,,N/A,Tazewell County,N/A,17179,,21701,17179021701,2020,21701,Tazewell County,Illinois,362,51,85,148,78,3930,28,89,1073,925,443,980,392,14.1,23.5,40.9,21.5,0.7,2.3,27.3,23.5,11.3,24.9,10,2346,80878,94334,5910,108,1.8,5802,98.2,5716,96.7,2,0,17,0.3,0,0,0,0,0,0,67,1.1,431.1,431.8
2614,2.10E+14,School,Benton Cons High School,Benton Cons HSD 103,Benton,Franklin,HIGH SCHOOL,SMALL,HIGH SCHOOL,478,465.5,38.6,40.9,19.7,0.8,Illinois,37.9972422,-88.9126979,511 East Main Street,62812,Franklin County,Benton,17055,"511 East Main Street, Benton, Illinois, 62812",40600,17055040600,2020,40600,Franklin County,Illinois,217,50,62,78,27,2015,61,261,569,334,251,398,141,23,28.6,35.9,12.4,3,13,28.2,16.6,12.5,19.8,7,1131,40341,64484,2848,89,3.1,2759,96.9,2673,93.9,46,1.6,0,0,20,0.7,4,0.1,0,0,16,0.6,465.5,478
2618,2.10E+14,School,Frankfort Community High Schoo,Frankfort CUSD 168,West Frankfort,Franklin,UNIT,LARGE,HIGH SCHOOL,445.3,427.3,67,22.7,10.2,0,Illinois,37.8983946,-88.9207706,601 East Main Street,62896,Franklin County,West Frankfort,17055,"601 East Main Street, West Frankfort, Illinois, 62896",41000,17055041000,2020,41000,Franklin County,Illinois,137,43,32,62,0,1958,63,260,684,506,235,121,89,31.4,23.4,45.3,0,3.2,13.3,34.9,25.8,12,6.2,4.5,1210,30192,40248,2756,0,0,2756,100,2560,92.9,11,0.4,31,1.1,54,2,0,0,0,0,100,3.6,427.3,445.3
2623,2.10E+14,School,Thompsonville High School,Thompsonville CUSD 174,Thompsonville,Franklin,UNIT,SMALL,HIGH SCHOOL,448.6,435.7,67.9,17.9,14.3,0,Illinois,37.9191199,-88.7659753,21191 Shawneetown Road,62890,Franklin County,Thompsonville,17055,"21191 Shawneetown Road, Thompsonville, Illinois, 62890",41200,17055041200,2020,41200,Franklin County,Illinois,228,40,64,111,13,2582,97,220,869,689,305,313,89,17.5,28.1,48.7,5.7,3.8,8.5,33.7,26.7,11.8,12.1,3.4,1521,57344,63793,3627,106,2.9,3521,97.1,3438,94.8,5,0.1,4,0.1,0,0,0,0,19,0.5,55,1.5,435.7,448.6
2626,2.10E+14,School,Zeigler-Royalton High School,Zeigler-Royalton CUSD 188,Zeigler,Franklin,UNIT,MEDIUM,HIGH SCHOOL,463.8,447.7,53.8,30.8,15.4,0,Illinois,37.9347267,-89.059528,4989 Illinois 148,62865,Franklin County,Mulkeytown,17055,"4989 Illinois 148, Mulkeytown, Illinois, 62865",40400,17055040400,2020,40400,Franklin County,Illinois,270,47,63,151,9,2832,81,204,1128,728,302,342,47,17.4,23.3,55.9,3.3,2.9,7.2,39.8,25.7,10.7,12.1,1.7,1582,46207,54725,3827,73,1.9,3754,98.1,3624,94.7,58,1.5,32,0.8,0,0,0,0,0,0,40,1,447.7,463.8
2630,2.10E+14,School,Sesser-Valier High School,Sesser-Valier CUSD 196,Sesser,Franklin,UNIT,MEDIUM,HIGH SCHOOL,499.3,477.1,38.1,35.7,26.2,0,Illinois,38.080372,-89.0370477,,N/A,Franklin County,N/A,17055,,40100,17055040100,2020,40100,Franklin County,Illinois,199,0,118,81,0,1938,21,105,599,674,163,279,97,0,59.3,40.7,0,1.1,5.4,30.9,34.8,8.4,14.4,5,1114,57000,65923,2726,68,2.5,2658,97.5,2592,95.1,0,0,0,0,47,1.7,0,0,0,0,19,0.7,477.1,499.3
2634,2.10E+14,School,Goreville High School,Goreville CUD 1,Goreville,Johnson,UNIT,MEDIUM,HIGH SCHOOL,478.1,479.2,30.6,44.4,25,0,Illinois,37.5533523,-88.9784927,201 South Ferne Clyffe Road,62939,Johnson County,Goreville,17087,"201 South Ferne Clyffe Road, Goreville, Illinois, 62939",977700,17087977700,2020,977700,Johnson County,Illinois,254,25,56,173,0,1992,56,92,621,507,278,317,121,9.8,22,68.1,0,2.8,4.6,31.2,25.5,14,15.9,6.1,1207,57713,66517,2781,19,0.7,2762,99.3,2760,99.2,0,0,0,0,2,0.1,0,0,0,0,0,0,479.2,478.1
2645,2.10E+14,School,Vienna High School,Vienna HSD 133,Vienna,Johnson,HIGH SCHOOL,SMALL,HIGH SCHOOL,469,445.5,48.1,40.3,11.7,0,Illinois,37.4205096,-88.8942985,601 North 1st Street,62995,Johnson County,Vienna,17087,"601 North 1st Street, Vienna, Illinois, 62995",977800,17087977800,2020,977800,Johnson County,Illinois,274,30,114,109,21,2323,98,205,770,590,237,329,94,10.9,41.6,39.8,7.7,4.2,8.8,33.1,25.4,10.2,14.2,4,1357,37542,53764,3372,25,0.7,3347,99.3,3260,96.7,16,0.5,10,0.3,0,0,0,0,11,0.3,50,1.5,445.5,469
2647,2.11E+14,School,Massac County High School,Massac UD 1,Metropolis,Massac,UNIT,LARGE,HIGH SCHOOL,479.2,446.5,53.5,33.3,12.4,0.8,Illinois,37.182648,-88.722288,2841 Old Marion Road,62960,Massac County,Metropolis,17127,"2841 Old Marion Road, Metropolis, Illinois, 62960",970100,17127970100,2020,970100,Massac County,Illinois,285,58,68,159,0,3117,88,171,951,967,514,338,88,20.4,23.9,55.8,0,2.8,5.5,30.5,31,16.5,10.8,2.8,1647,62240,75225,4583,75,1.6,4508,98.4,4067,88.7,277,6,8,0.2,0,0,0,0,0,0,156,3.4,446.5,479.2
2655,2.11E+14,School,Joppa Jr & Sr High School,Joppa-Maple Grove UD 38,Joppa,Massac,UNIT,SMALL,HIGH SCHOOL,475.5,486.4,18.2,63.6,18.2,0,Illinois,37.212685,-88.8451532,911 Joppa North Avenue,62953,Massac County,Joppa,17127,"911 Joppa North Avenue, Joppa, Illinois, 62953",970100,17127970100,2020,970100,Massac County,Illinois,285,58,68,159,0,3117,88,171,951,967,514,338,88,20.4,23.9,55.8,0,2.8,5.5,30.5,31,16.5,10.8,2.8,1647,62240,75225,4583,75,1.6,4508,98.4,4067,88.7,277,6,8,0.2,0,0,0,0,0,0,156,3.4,486.4,475.5
2658,2.11E+14,School,Johnston City High School,Johnston City CUSD 1,Johnston City,Williamson,UNIT,MEDIUM,HIGH SCHOOL,453.3,448,55.6,25.9,17.3,1.2,Illinois,37.8265263,-88.9248476,1500 Jefferson Avenue,62951,Williamson County,Johnston City,17199,"1500 Jefferson Avenue, Johnston City, Illinois, 62951",20700,17199020700,2020,20700,Williamson County,Illinois,344,67,207,70,0,3430,96,188,1150,895,472,362,267,19.5,60.2,20.3,0,2.8,5.5,33.5,26.1,13.8,10.6,7.8,1942,44416,60269,4634,81,1.7,4553,98.3,4502,97.2,3,0.1,7,0.2,0,0,0,0,0,0,41,0.9,448,453.3
2663,2.11E+14,School,Marion High School,Marion CUSD 2,Marion,Williamson,UNIT,LARGE,HIGH SCHOOL,466.5,447.2,54.6,31.7,11.2,2.4,Illinois,37.7154515,-88.9431467,1700 Wildcat Road,62959,Williamson County,Marion,17199,"1700 Wildcat Road, Marion, Illinois, 62959",21200,17199021200,2020,21200,Williamson County,Illinois,249,15,88,131,15,3126,33,95,1133,816,357,455,237,6,35.3,52.6,6,1.1,3,36.2,26.1,11.4,14.6,7.6,1932,43869,61607,4480,102,2.3,4378,97.7,3764,84,351,7.8,0,0,22,0.5,0,0,0,0,241,5.4,447.2,466.5
2671,2.11E+14,School,Crab Orchard High School,Crab Orchard CUSD 3,Marion,Williamson,UNIT,MEDIUM,HIGH SCHOOL,478.5,464.1,51.9,29.6,11.1,7.4,Illinois,37.7261901,-88.805973,19189 Bailey Street,62959,Williamson County,Marion,17199,"19189 Bailey Street, Marion, Illinois, 62959",20802,17199020802,2020,20802,Williamson County,Illinois,266,57,58,143,8,2754,57,249,1019,740,349,195,145,21.4,21.8,53.8,3,2.1,9,37,26.9,12.7,7.1,5.3,1498,59856,74220,3919,68,1.7,3851,98.3,3750,95.7,0,0,5,0.1,7,0.2,0,0,0,0,89,2.3,464.1,478.5
2674,2.11E+14,School,Herrin High School,Herrin CUSD 4,Herrin,Williamson,UNIT,LARGE,HIGH SCHOOL,487.9,468.1,50,27.9,20,2.1,Illinois,37.809813,-89.0220426,700 North 10th Street,62948,Williamson County,Herrin,17199,"700 North 10th Street, Herrin, Illinois, 62948",20500,17199020500,2020,20500,Williamson County,Illinois,289,48,156,72,13,2529,24,118,772,640,233,446,296,16.6,54,24.9,4.5,0.9,4.7,30.5,25.3,9.2,17.6,11.7,1581,49123,61639,3600,32,0.9,3568,99.1,3383,94,112,3.1,20,0.6,30,0.8,0,0,0,0,23,0.6,468.1,487.9
2679,2.11E+14,School,Carterville High School,Carterville CUSD 5,Carterville,Williamson,UNIT,LARGE,HIGH SCHOOL,525.4,505.9,30.5,32.5,29.2,7.8,Illinois,37.758909,-89.107498,1415 West Grand Avenue,62918,Williamson County,Carterville,17199,"1415 West Grand Avenue, Carterville, Illinois, 62918",20202,17199020202,2020,20202,Williamson County,Illinois,96,0,28,57,11,1607,61,69,209,279,193,417,379,0,29.2,59.4,11.5,3.8,4.3,13,17.4,12,25.9,23.6,935,78555,101180,2419,126,5.2,2293,94.8,2164,89.5,41,1.7,0,0,70,2.9,0,0,0,0,18,0.7,505.9,525.4
2684,2.40E+14,School,Coal City High School,Coal City CUSD 1,Coal City,Grundy,UNIT,LARGE,HIGH SCHOOL,489.3,493.3,28.8,39.2,31.4,0.7,Illinois,41.2862384,-88.300541,655 West Division Street,60416,Grundy County,Coal City,17063,"655 West Division Street, Coal City, Illinois, 60416",800,17063000800,2020,800,Grundy County,Illinois,364,14,86,227,37,3305,57,113,1064,827,408,585,251,3.8,23.6,62.4,10.2,1.7,3.4,32.2,25,12.3,17.7,7.6,1946,86170,97884,4991,137,2.7,4854,97.3,4672,93.6,69,1.4,0,0,0,0,0,0,0,0,113,2.3,493.3,489.3
2702,2.40E+14,School,Gardner-South Wilmington Twp H,Gardner S Wilmington Twp HSD 7,Gardner,Grundy,HIGH SCHOOL,SMALL,HIGH SCHOOL,500.6,492.9,30.6,42.9,24.5,2,Illinois,41.2081552,-88.3044908,,N/A,Grundy County,N/A,17063,,900,17063000900,2020,900,Grundy County,Illinois,339,32,183,106,18,2610,54,143,1126,706,211,226,144,9.4,54,31.3,5.3,2.1,5.5,43.1,27,8.1,8.7,5.5,1481,69063,84306,3857,435,11.3,3422,88.7,3336,86.5,0,0,2,0.1,48,1.2,0,0,0,0,36,0.9,492.9,500.6
2708,2.40E+14,School,Morris Community High School,Morris CHSD 101,Morris,Grundy,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,491.8,490.4,38.2,31.2,24.1,6.5,Illinois,41.3654961,-88.4336885,1000 Union Street,60450,Grundy County,Morris,17063,"1000 Union Street, Morris, Illinois, 60450",400,17063000400,2020,400,Grundy County,Illinois,494,70,286,112,26,4506,54,348,1190,1469,359,763,323,14.2,57.9,22.7,5.3,1.2,7.7,26.4,32.6,8,16.9,7.2,2709,61340,72397,6291,666,10.6,5625,89.4,5429,86.3,37,0.6,0,0,0,0,0,0,0,0,159,2.5,490.4,491.8
2710,2.40E+14,School,Minooka Community High School,Minooka CHSD 111,Minooka,Grundy,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,507,491.3,32.5,39.1,24.6,3.8,Illinois,41.4496177,-88.2636079,301 South Wabena Avenue,60447,Grundy County,Minooka,17063,"301 South Wabena Avenue, Minooka, Illinois, 60447",102,17063000102,2020,102,Grundy County,Illinois,597,63,195,191,148,4629,46,157,1435,1290,304,911,486,10.6,32.7,32,24.8,1,3.4,31,27.9,6.6,19.7,10.5,2582,86429,94538,7294,1101,15.1,6193,84.9,5873,80.5,65,0.9,0,0,128,1.8,19,0.3,21,0.3,87,1.2,491.3,507
2720,2.40E+14,School,Newark Comm High School,Newark CHSD 18,Newark,Kendall,HIGH SCHOOL,SMALL,HIGH SCHOOL,515.7,485.7,25,54.5,15.9,4.5,Illinois,40.6331249,-89.3985283,,N/A,Tazewell County,N/A,17179,,21701,17179021701,2020,21701,Tazewell County,Illinois,362,51,85,148,78,3930,28,89,1073,925,443,980,392,14.1,23.5,40.9,21.5,0.7,2.3,27.3,23.5,11.3,24.9,10,2346,80878,94334,5910,108,1.8,5802,98.2,5716,96.7,2,0,17,0.3,0,0,0,0,0,0,67,1.1,485.7,515.7
2725,2.40E+14,School,Plano High School,Plano CUSD 88,Plano,Kendall,UNIT,LARGE,HIGH SCHOOL,475.1,450.3,55.4,26.1,16.6,1.9,Illinois,41.6660558,-88.5467134,704 West Abe Street,60545,Kendall County,Plano,17093,"704 West Abe Street, Plano, Illinois, 60545",890502,17093890502,2020,890502,Kendall County,Illinois,553,55,455,43,0,3096,95,249,1278,447,411,394,222,9.9,82.3,7.8,0,3.1,8,41.3,14.4,13.3,12.7,7.2,1697,85942,88189,4616,801,17.4,3815,82.6,3626,78.6,0,0,0,0,0,0,0,0,0,0,189,4.1,450.3,475.1
2733,2.40E+14,School,Yorkville High School,Yorkville CUSD 115,Yorkville,Kendall,UNIT,LARGE,HIGH SCHOOL,511.6,498.6,29.7,38.1,28.7,3.4,Illinois,41.6520685,-88.4532582,797 Game Farm Road,60560,Kendall County,Yorkville,17093,"797 Game Farm Road, Yorkville, Illinois, 60560",890401,17093890401,2020,890401,Kendall County,Illinois,874,400,66,266,142,4034,23,163,1148,1085,451,827,337,45.8,7.6,30.4,16.2,0.6,4,28.5,26.9,11.2,20.5,8.4,2010,98743,96611,6513,478,7.3,6035,92.7,4805,73.8,1207,18.5,0,0,23,0.4,0,0,0,0,0,0,498.6,511.6
2743,2.40E+14,School,Oswego High School,CUSD 308,Oswego,Kendall,UNIT,LARGE,HIGH SCHOOL,505.8,488.7,36,35.4,22.8,5.7,Illinois,41.6837548,-88.3413883,4250 Illinois 71,60543,Kendall County,Oswego,17093,"4250 Illinois 71, Oswego, Illinois, 60543",890107,17093890107,2020,890107,Kendall County,Illinois,303,11,68,184,40,2777,51,43,493,434,191,898,667,3.6,22.4,60.7,13.2,1.8,1.5,17.8,15.6,6.9,32.3,24,1297,108393,132340,4467,497,11.1,3970,88.9,3659,81.9,58,1.3,0,0,88,2,0,0,0,0,165,3.7,488.7,505.8
2744,2.40E+14,School,Oswego East High School,CUSD 308,Oswego,Kendall,UNIT,LARGE,HIGH SCHOOL,515.7,511.8,27,37.4,27.8,7.7,Illinois,41.7000434,-88.2805407,1525 Harvey Road,60543,Kendall County,Oswego,17093,"1525 Harvey Road, Oswego, Illinois, 60543",890105,17093890105,2020,890104,Kendall County,Illinois,619,0,389,82,148,5144,178,309,881,979,560,1463,774,0,62.8,13.2,23.9,3.5,6,17.1,19,10.9,28.4,15,2474,101145,114730,8218,1332,16.2,6886,83.8,5204,63.3,1033,12.6,0,0,592,7.2,0,0,0,0,57,0.7,511.8,515.7
2765,2.60E+14,School,Astoria High School,Astoria CUSD 1,Astoria,Fulton,UNIT,SMALL,HIGH SCHOOL,451.8,420.6,70.6,23.5,5.9,0,Illinois,40.2294616,-90.3524925,402 North Jefferson Street,61501,Fulton County,Astoria,17057,"402 North Jefferson Street, Astoria, Illinois, 61501",953900,17057953900,2020,953900,Fulton County,Illinois,203,14,115,74,0,1868,46,108,858,429,224,145,58,6.9,56.7,36.5,0,2.5,5.8,45.9,23,12,7.8,3.1,1277,41719,55606,2684,46,1.7,2638,98.3,2609,97.2,4,0.1,3,0.1,0,0,0,0,19,0.7,3,0.1,420.6,451.8
2769,2.60E+14,School,V I T Sr High School,V I T CUSD 2,Table Grove,Fulton,UNIT,SMALL,HIGH SCHOOL,461,441.4,57.1,38.1,0,4.8,Illinois,40.3576325,-90.4190562,1500 US Highway 136,61482,Fulton County,Table Grove,17057,"1500 US Highway 136, Table Grove, Illinois, 61482",953100,17057953100,2020,953100,Fulton County,Illinois,184,4,54,102,24,1784,58,103,715,434,214,211,49,2.2,29.3,55.4,13,3.3,5.8,40.1,24.3,12,11.8,2.7,1047,55590,61694,2601,27,1,2574,99,2524,97,0,0,0,0,2,0.1,0,0,0,0,48,1.8,441.4,461
2773,2.60E+14,School,Cuba Sr High School,CUSD 3 Fulton County,Cuba,Fulton,UNIT,SMALL,HIGH SCHOOL,471.7,432.9,66.7,25,8.3,0,Illinois,40.6331249,-89.3985283,,N/A,Tazewell County,N/A,17179,,21701,17179021701,2020,21701,Tazewell County,Illinois,362,51,85,148,78,3930,28,89,1073,925,443,980,392,14.1,23.5,40.9,21.5,0.7,2.3,27.3,23.5,11.3,24.9,10,2346,80878,94334,5910,108,1.8,5802,98.2,5716,96.7,2,0,17,0.3,0,0,0,0,0,0,67,1.1,432.9,471.7
2777,2.60E+14,School,Spoon River Valley Sr High Sch,Spoon River Valley CUSD 4,London Mills,Fulton,UNIT,SMALL,HIGH SCHOOL,496.1,476.1,38.9,33.3,27.8,0,Illinois,40.6751345,-90.1869644,,N/A,Fulton County,N/A,17057,,952900,17057952900,2020,952900,Fulton County,Illinois,133,24,18,78,13,2189,13,62,641,481,419,450,123,18,13.5,58.6,9.8,0.6,2.8,29.3,22,19.1,20.6,5.6,1274,69375,86241,2994,9,0.3,2985,99.7,2962,98.9,0,0,0,0,2,0.1,0,0,0,0,21,0.7,476.1,496.1
2781,2.60E+14,School,Canton High School,Canton Union SD 66,Canton,Fulton,UNIT,LARGE,HIGH SCHOOL,484.9,479.7,37.6,37.6,20.8,4,Illinois,40.5686463,-90.0342194,1001 North Main Street,61520,Fulton County,Canton,17057,"1001 North Main Street, Canton, Illinois, 61520",953300,17057953300,2020,953300,Fulton County,Illinois,271,18,62,171,20,2605,48,135,833,508,199,453,429,6.6,22.9,63.1,7.4,1.8,5.2,32,19.5,7.6,17.4,16.5,1514,67969,95998,3400,58,1.7,3342,98.3,3285,96.6,40,1.2,0,0,0,0,0,0,0,0,17,0.5,479.7,484.9
2787,2.60E+14,School,Lewistown Jr/Sr High School,Lewistown CUSD 97,Lewistown,Fulton,UNIT,MEDIUM,HIGH SCHOOL,456.3,428.3,56.1,36.6,7.3,0,Illinois,40.3930973,-90.1548421,,61542,Fulton County,Lewistown,17057,,953800,17057953800,2020,953800,Fulton County,Illinois,166,34,91,41,0,1842,55,103,774,509,101,256,44,20.5,54.8,24.7,0,3,5.6,42,27.6,5.5,13.9,2.4,1033,59441,71889,2561,61,2.4,2500,97.6,2429,94.8,18,0.7,0,0,48,1.9,0,0,0,0,5,0.2,428.3,456.3
2790,2.60E+14,School,Illini West High School,Illini West H S Dist 307,Carthage,Hancock,HIGH SCHOOL,SMALL,HIGH SCHOOL,476.6,452.4,55.2,25.4,19.4,0,Illinois,40.421283,-91.133222,600 Miller Street,62321,Hancock County,Carthage,17067,"600 Miller Street, Carthage, Illinois, 62321",953800,17067953800,2020,953800,Hancock County,Illinois,141,2,73,55,11,1973,27,82,539,390,176,573,186,1.4,51.8,39,7.8,1.4,4.2,27.3,19.8,8.9,29,9.4,1197,70813,79272,2543,97,3.8,2446,96.2,2339,92,9,0.4,0,0,9,0.4,0,0,0,0,89,3.5,452.4,476.6
2792,2.60E+14,School,Warsaw Sr High School,Warsaw CUSD 316,Warsaw,Hancock,UNIT,SMALL,HIGH SCHOOL,514.2,472,40,46.7,13.3,0,Illinois,40.3544654,-91.4290924,340 South 11 Street,62379,Hancock County,Warsaw,17067,"340 South 11 Street, Warsaw, Illinois, 62379",954200,17067954200,2020,954200,Hancock County,Illinois,96,19,54,15,8,1715,12,103,610,385,215,246,144,19.8,56.3,15.6,8.3,0.7,6,35.6,22.4,12.5,14.3,8.4,1018,60069,76453,2307,44,1.9,2263,98.1,2243,97.2,0,0,0,0,0,0,0,0,0,0,20,0.9,472,514.2
2802,2.60E+14,School,Hamilton High School,Hamilton CCSD 328,Hamilton,Hancock,UNIT,MEDIUM,HIGH SCHOOL,492.7,471,36.7,56.7,6.7,0,Illinois,40.3961305,-91.3440936,1100 Keokuk Street,62341,Hancock County,Hamilton,17067,"1100 Keokuk Street, Hamilton, Illinois, 62341",954100,17067954100,2020,954100,Hancock County,Illinois,264,26,42,196,0,2201,9,96,729,594,290,367,116,9.8,15.9,74.2,0,0.4,4.4,33.1,27,13.2,16.7,5.3,1269,51434,77519,3147,0,0,3147,100,3070,97.6,4,0.1,0,0,23,0.7,0,0,0,0,50,1.6,471,492.7
2805,2.60E+14,School,Southeastern Jr/Sr High School,Southeastern CUSD 337,Augusta,Hancock,UNIT,SMALL,HIGH SCHOOL,445.9,449,44.8,44.8,10.3,0,Illinois,40.6331249,-89.3985283,,N/A,Tazewell County,N/A,17179,,21701,17179021701,2020,21701,Tazewell County,Illinois,362,51,85,148,78,3930,28,89,1073,925,443,980,392,14.1,23.5,40.9,21.5,0.7,2.3,27.3,23.5,11.3,24.9,10,2346,80878,94334,5910,108,1.8,5802,98.2,5716,96.7,2,0,17,0.3,0,0,0,0,0,0,67,1.1,449,445.9
2811,2.61E+14,School,West Prairie Senior High Schoo,West Prairie CUSD 103,Sciota,McDonough,UNIT,MEDIUM,HIGH SCHOOL,473.4,436.9,62.1,27.6,10.3,0,Illinois,40.5094705,-90.8675134,,N/A,McDonough County,N/A,17109,,10200,17109010200,2020,10200,McDonough County,Illinois,279,16,139,104,20,1355,24,49,551,275,191,196,69,5.7,49.8,37.3,7.2,1.8,3.6,40.7,20.3,14.1,14.5,5.1,751,51513,66156,2047,8,0.4,2039,99.6,1965,96,16,0.8,0,0,29,1.4,0,0,0,0,29,1.4,436.9,473.4
2816,2.61E+14,School,Bushnell-Prairie City High Sch,Bushnell Prairie City CUSD 170,Bushnell,McDonough,UNIT,MEDIUM,HIGH SCHOOL,459.8,437,50,42.5,7.5,0,Illinois,40.5930297,-90.4879916,,N/A,McDonough County,N/A,17109,,10100,17109010100,2020,10100,McDonough County,Illinois,452,39,165,248,0,2361,90,122,1006,518,302,195,128,8.6,36.5,54.9,0,3.8,5.2,42.6,21.9,12.8,8.3,5.4,1351,46681,54649,3560,36,1,3524,99,3357,94.3,13,0.4,0,0,15,0.4,0,0,52,1.5,87,2.4,437,459.8
2820,2.61E+14,School,Macomb Senior High School,Macomb CUSD 185,Macomb,McDonough,UNIT,LARGE,HIGH SCHOOL,501.2,484.6,36.1,37.5,23.6,2.8,Illinois,40.4592076,-90.6717971,,61455,McDonough County,Macomb,17109,,10402,17109010402,2020,10402,McDonough County,Illinois,1530,1,49,1234,246,2140,24,67,392,557,173,369,558,0.1,3.2,80.7,16.1,1.1,3.1,18.3,26,8.1,17.2,26.1,1756,25305,47967,3970,118,3,3852,97,3578,90.1,140,3.5,6,0.2,31,0.8,0,0,0,0,97,2.4,484.6,501.2
2826,2.61E+14,School,Rushville-Industry High School,Schuyler-Industry CUSD 5,Rushville,Schuyler,UNIT,MEDIUM,HIGH SCHOOL,484.7,465,46.9,34.4,18.8,0,Illinois,40.1277426,-90.5646439,730 North Congress Street,62681,Schuyler County,Rushville,17169,"730 North Congress Street, Rushville, Illinois, 62681",970200,17169970200,2020,970200,Schuyler County,Illinois,173,57,79,37,0,1768,22,135,716,413,118,248,116,32.9,45.7,21.4,0,1.2,7.6,40.5,23.4,6.7,14,6.6,1162,41695,54333,2324,11,0.5,2313,99.5,2204,94.8,88,3.8,0,0,10,0.4,0,0,0,0,11,0.5,465,484.7
2841,2.80E+14,School,DePue High School,DePue USD 103,DePue,Bureau,UNIT,SMALL,HIGH SCHOOL,433.7,418.9,81.5,11.1,3.7,3.7,Illinois,41.3225888,-89.3069923,204 Pleasant Street,61322,Bureau County,DePue,17011,"204 Pleasant Street, DePue, Illinois, 61322",965000,17011965000,2020,965000,Bureau County,Illinois,282,14,124,140,4,2596,173,253,1039,492,253,255,131,5,44,49.6,1.4,6.7,9.7,40,19,9.7,9.8,5,1402,66190,79699,3814,1141,29.9,2673,70.1,2464,64.6,24,0.6,24,0.6,67,1.8,0,0,20,0.5,74,1.9,418.9,433.7
2849,2.80E+14,School,La Moille Jr/Sr High School,La Moille CUSD 303,La Moille,Bureau,UNIT,SMALL,HIGH SCHOOL,477.4,469.5,36.8,42.1,21.1,0,Illinois,41.5317006,-89.2798104,,61330,Bureau County,La Moille,17011,,964700,17011964700,2020,964700,Bureau County,Illinois,243,23,99,113,8,2008,25,156,709,596,237,169,116,9.5,40.7,46.5,3.3,1.2,7.8,35.3,29.7,11.8,8.4,5.8,1164,62421,81355,2805,31,1.1,2774,98.9,2681,95.6,23,0.8,0,0,8,0.3,0,0,0,0,62,2.2,469.5,477.4
2853,2.80E+14,School,Bureau Valley High School,Bureau Valley CUSD 340,Manlius,Bureau,UNIT,MEDIUM,HIGH SCHOOL,472.5,452.7,53.2,32.9,11.4,2.5,Illinois,40.6331249,-89.3985283,,N/A,Tazewell County,N/A,17179,,21701,17179021701,2020,21701,Tazewell County,Illinois,362,51,85,148,78,3930,28,89,1073,925,443,980,392,14.1,23.5,40.9,21.5,0.7,2.3,27.3,23.5,11.3,24.9,10,2346,80878,94334,5910,108,1.8,5802,98.2,5716,96.7,2,0,17,0.3,0,0,0,0,0,0,67,1.1,452.7,472.5
2858,2.80E+14,School,Princeton High School,Princeton HSD 500,Princeton,Bureau,HIGH SCHOOL,SMALL,HIGH SCHOOL,505.1,489.1,29.4,44.4,23.8,2.4,Illinois,41.3742558,-89.4594459,103 South Euclid Avenue,61356,Bureau County,Princeton,17011,"103 South Euclid Avenue, Princeton, Illinois, 61356",965300,17011965300,2020,965300,Bureau County,Illinois,217,24,89,89,15,2320,2,125,825,542,324,335,167,11.1,41,41,6.9,0.1,5.4,35.6,23.4,14,14.4,7.2,1328,53333,66338,3320,67,2,3253,98,3226,97.2,0,0,11,0.3,0,0,0,0,0,0,16,0.5,489.1,505.1
