School Name,District Name,Reading/Writing Score,Math Scores,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate,TSI_Both_Mskd,Above_TSI_Both_Rate,state_name_x,latitude,longitude,address,zip_code,county_name_x,city_name,county_code,Street Address,Tract,unique_id,year,tract_number,county_name_y,state_name_y,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage),RW Scores
Reedy H S,Frisco ISD,612,620,500,369,73.8,230,62.3,301,81.6,Texas,33.1314475,-96.864418,3003 Stonebrook Parkway,75034,Denton County,Frisco,48121,"3003 Stonebrook Parkway, Frisco, Texas, 75034",21900,48121021900,2019,21900,Denton County,Texas,594,88,59,397,50,3133,48,33,244,474,280,1013,1041,14.8,9.9,66.8,8.4,1.5,1.1,7.8,15.1,8.9,32.3,33.2,1576,205147,237370,5500,269,4.9,5231,95.1,3888,70.7,185,3.4,0,0,1012,18.4,0,0,0,0,146,2.7,612
Lebanon Trail H S,Frisco ISD,,,<25,<25,8.3,<25,,<25,100,Texas,33.122114,-96.7994581,5151 Ohio Drive,75035,Collin County,Frisco,48085,"5151 Ohio Drive, Frisco, Texas, 75035",30405,48085030405,2019,30405,Collin County,Texas,481,147,69,166,99,3854,29,205,438,880,480,1185,637,30.6,14.3,34.5,20.6,0.8,5.3,11.4,22.8,12.5,30.7,16.5,2412,68246,82394,5581,747,13.4,4834,86.6,3103,55.6,963,17.3,0,0,680,12.2,0,0,10,0.2,78,1.4,0
McKinney H S,McKinney ISD,570,571,693,403,58.2,167,41.4,260,64.5,Texas,33.1882068,-96.6328134,1400 Wilson Creek Parkway,75069,Collin County,McKinney,48085,"1400 Wilson Creek Parkway, McKinney, Texas, 75069",30802,48085030802,2019,30802,Collin County,Texas,786,107,392,247,40,3551,496,430,975,490,325,632,203,13.6,49.9,31.4,5.1,14,12.1,27.5,13.8,9.2,17.8,5.7,2081,44133,61795,5877,2447,41.6,3430,58.4,2257,38.4,855,14.5,26,0.4,0,0,0,0,0,0,292,5,570
McKinney North H S,McKinney ISD,571,564,<525,<325,60.5,<125,40.3,<200,65.3,Texas,33.2305212,-96.6426365,2550 Wilmeth Road,75071,Collin County,McKinney,48085,"2550 Wilmeth Road, McKinney, Texas, 75071",30604,48085030604,2019,30604,Collin County,Texas,420,70,187,113,50,2286,66,142,512,537,200,581,248,16.7,44.5,26.9,11.9,2.9,6.2,22.4,23.5,8.7,25.4,10.8,883,109688,138039,3829,826,21.6,3003,78.4,1882,49.2,905,23.6,19,0.5,38,1,0,0,119,3.1,40,1,571
Serenity High,McKinney ISD,,,<25,<25,25,<25,100,<25,100,Texas,33.2309341,-96.641932,2550 Wilmeth Road,75071,Collin County,McKinney,48085,"2550 Wilmeth Road, McKinney, Texas, 75071",30604,48085030604,2019,30604,Collin County,Texas,420,70,187,113,50,2286,66,142,512,537,200,581,248,16.7,44.5,26.9,11.9,2.9,6.2,22.4,23.5,8.7,25.4,10.8,883,109688,138039,3829,826,21.6,3003,78.4,1882,49.2,905,23.6,19,0.5,38,1,0,0,119,3.1,40,1,0
McKinney Boyd H S,McKinney ISD,594,591,650,469,72.2,241,51.4,358,76.3,Texas,33.2028615,-96.6789455,600 North Lake Forest Drive,75071,Collin County,McKinney,48085,"600 North Lake Forest Drive, McKinney, Texas, 75071",30548,48085030548,2019,30548,Collin County,Texas,374,33,132,209,0,4181,43,33,817,809,393,1337,749,8.8,35.3,55.9,0,1,0.8,19.5,19.3,9.4,32,17.9,1939,135375,135112,6474,710,11,5764,89,3938,60.8,1235,19.1,0,0,287,4.4,0,0,20,0.3,284,4.4,594
Melissa H S,Melissa ISD,576,560,220,100,45.5,39,39,62,62,Texas,33.287403,-96.5454129,3030 Milrany Lane,75454,Collin County,Melissa,48085,"3030 Milrany Lane, Melissa, Texas, 75454",30201,48085030201,2019,30201,Collin County,Texas,308,9,146,120,33,2285,52,142,576,421,151,576,367,2.9,47.4,39,10.7,2.3,6.2,25.2,18.4,6.6,25.2,16.1,1154,85938,108251,3653,473,12.9,3180,87.1,2812,77,129,3.5,10,0.3,137,3.8,0,0,0,0,92,2.5,576
Plano Sr H S,Plano ISD,599,615,"1,312",856,65.2,498,58.2,645,75.4,Texas,33.0287723,-96.752015,2200 Independence Parkway,75075,Collin County,Plano,48085,"2200 Independence Parkway, Plano, Texas, 75075",31627,48085031627,2019,31627,Collin County,Texas,288,45,116,127,0,3850,173,250,635,608,285,1178,721,15.6,40.3,44.1,0,4.5,6.5,16.5,15.8,7.4,30.6,18.7,1889,76655,106303,5478,566,10.3,4912,89.7,3544,64.7,374,6.8,0,0,994,18.1,0,0,0,0,0,0,599
Williams H S,Plano ISD,680,719,<25,<25,,<25,100,<25,100,Texas,33.0228653,-96.6882488,1818 18th Street,75074,Collin County,Plano,48085,"1818 18th Street, Plano, Texas, 75074",32003,48085032003,2019,32002,Collin County,Texas,692,24,318,287,63,3549,782,298,1158,567,288,278,178,3.5,46,41.5,9.1,22,8.4,32.6,16,8.1,7.8,5,2051,36375,50065,5380,3239,60.2,2141,39.8,1735,32.2,178,3.3,0,0,86,1.6,0,0,0,0,142,2.6,680
Vines H S,Plano ISD,587,703,<25,<25,,<25,66.7,<25,100,Texas,33.0180912,-96.7442301,1401 Highedge Drive,75075,Collin County,Plano,48085,"1401 Highedge Drive, Plano, Texas, 75075",31807,48085031807,2019,31807,Collin County,Texas,222,19,62,81,60,3692,38,77,447,957,237,1348,588,8.6,27.9,36.5,27,1,2.1,12.1,25.9,6.4,36.5,15.9,2128,70301,92695,4554,232,5.1,4322,94.9,3757,82.5,88,1.9,8,0.2,296,6.5,0,0,0,0,173,3.8,587
Clark H S,Plano ISD,668,711,<25,<25,,<25,84.6,<25,84.6,Texas,33.0588387,-96.7030743,523 Spring Creek Parkway,75023,Collin County,Plano,48085,"523 Spring Creek Parkway, Plano, Texas, 75023",31635,48085031635,2019,31635,Collin County,Texas,380,65,147,146,22,3181,85,137,524,679,168,1047,541,17.1,38.7,38.4,5.8,2.7,4.3,16.5,21.3,5.3,32.9,17,1691,82863,88183,4664,764,16.4,3900,83.6,1922,41.2,709,15.2,0,0,1000,21.4,0,0,24,0.5,245,5.3,668
Plano East Sr H S,Plano ISD,608,626,"1,260",903,71.7,553,61.2,704,78,Texas,33.0550676,-96.7279918,,N/A,Collin County,N/A,48085,,31628,48085031628,2019,31627,Collin County,Texas,208,15,30,155,8,3144,84,143,510,703,391,1023,290,7.2,14.4,74.5,3.8,2.7,4.5,16.2,22.4,12.4,32.5,9.2,1452,90199,104270,4037,808,20,3229,80,2625,65,387,9.6,14,0.3,151,3.7,9,0.2,0,0,43,1.1,608
Shepton H S,Plano ISD,671,697,<25,<25,,<25,90,<25,90,Texas,33.0173546,-96.8116792,5505 West Plano Parkway,75093,Collin County,Plano,48085,"5505 West Plano Parkway, Plano, Texas, 75093",31649,48085031649,2019,31649,Collin County,Texas,336,11,87,168,70,4059,41,39,451,379,225,1781,1143,3.3,25.9,50,20.8,1,1,11.1,9.3,5.5,43.9,28.2,2241,113893,179475,5016,338,6.7,4678,93.3,3186,63.5,441,8.8,0,0,941,18.8,0,0,0,0,110,2.2,671
Plano ISD Academy H S,Plano ISD,625,595,<100,<100,83.2,<50,55.7,<75,74.7,Texas,33.0550676,-96.7279918,,N/A,Collin County,N/A,48085,,31628,48085031628,2019,31627,Collin County,Texas,208,15,30,155,8,3144,84,143,510,703,391,1023,290,7.2,14.4,74.5,3.8,2.7,4.5,16.2,22.4,12.4,32.5,9.2,1452,90199,104270,4037,808,20,3229,80,2625,65,387,9.6,14,0.3,151,3.7,9,0.2,0,0,43,1.1,625
Jasper H S,Plano ISD,725,769,<25,<75,,<75,98.3,<75,100,Texas,33.0676541,-96.7831646,6800 Archgate Drive,75024,Collin County,Plano,48085,"6800 Archgate Drive, Plano, Texas, 75024",31674,48085031674,2019,31674,Collin County,Texas,269,49,91,114,15,3311,22,19,314,483,379,1333,761,18.2,33.8,42.4,5.6,0.7,0.6,9.5,14.6,11.4,40.3,23,1845,98961,140101,4481,557,12.4,3924,87.6,1828,40.8,362,8.1,0,0,1509,33.7,1,0,0,0,224,5,725
Plano West Senior H S,Plano ISD,627,652,"1,305","1,002",76.8,697,69.6,829,82.7,Texas,33.0433961,-96.8136547,5601 West Parker Road,75093,Collin County,Plano,48085,"5601 West Parker Road, Plano, Texas, 75093",31646,48085031646,2019,31645,Collin County,Texas,339,31,32,173,103,3682,24,0,165,490,121,1653,1229,9.1,9.4,51,30.4,0.7,0,4.5,13.3,3.3,44.9,33.4,1995,197404,256685,5424,243,4.5,5181,95.5,3532,65.1,312,5.8,0,0,1092,20.1,32,0.6,10,0.2,203,3.7,627
C A McMillen H S,Plano ISD,647,690,<25,<25,,<25,100,<25,100,Texas,33.027934,-96.6112302,750 North Murphy Road,75094,Collin County,Murphy,48085,"750 North Murphy Road, Murphy, Texas, 75094",31329,48085031329,2019,31329,Collin County,Texas,575,88,94,363,30,4433,26,33,951,922,485,1142,874,15.3,16.3,63.1,5.2,0.6,0.7,21.5,20.8,10.9,25.8,19.7,1861,115515,133087,7638,186,2.4,7452,97.6,3948,51.7,1196,15.7,32,0.4,2202,28.8,0,0,0,0,74,1,647
Princeton H S,Princeton ISD,527,525,277,115,41.5,25,21.7,46,40,Texas,33.1746057,-96.4854304,1000 East Princeton Drive,75407,Collin County,Princeton,48085,"1000 East Princeton Drive, Princeton, Texas, 75407",31005,48085031005,2019,31005,Collin County,Texas,500,0,479,11,10,2162,295,352,708,391,132,208,76,0,95.8,2.2,2,13.6,16.3,32.7,18.1,6.1,9.6,3.5,1266,57589,67263,3500,1160,33.1,2340,66.9,2175,62.1,84,2.4,0,0,63,1.8,0,0,0,0,18,0.5,527
Prosper H S,Prosper ISD,583,571,681,395,58,175,44.3,262,66.3,Texas,33.2594145,-96.7986425,301 Eagle Drive,75078,Collin County,Prosper,48085,"301 Eagle Drive, Prosper, Texas, 75078",30304,48085030304,2019,30304,Collin County,Texas,401,92,159,101,49,3840,18,51,399,889,191,1678,614,22.9,39.7,25.2,12.2,0.5,1.3,10.4,23.2,5,43.7,16,1902,146382,166533,6926,713,10.3,6213,89.7,5421,78.3,233,3.4,8,0.1,304,4.4,21,0.3,0,0,226,3.3,583
Wylie H S,Wylie ISD,551,542,580,597,100,188,31.5,325,54.4,Texas,33.0089497,-96.5721359,2550 Farm to Market Road 544,75098,Collin County,Wylie,48085,"2550 Farm to Market Road 544, Wylie, Texas, 75098",31319,48085031319,2019,31319,Collin County,Texas,302,87,88,115,12,2592,129,46,715,753,176,546,227,28.8,29.1,38.1,4,5,1.8,27.6,29.1,6.8,21.1,8.8,1464,61230,81485,3953,761,19.3,3192,80.7,2535,64.1,324,8.2,0,0,265,6.7,0,0,0,0,68,1.7,551
Wylie East H S,Wylie ISD,526,520,<450,<475,100,<125,24.2,<225,44.3,Texas,33.0168818,-96.4945939,3000 Wylie East Drive,75098,Collin County,Wylie,48085,"3000 Wylie East Drive, Wylie, Texas, 75098",31321,48085031321,2019,31320,Collin County,Texas,307,47,141,82,37,2963,51,5,480,562,355,1243,267,15.3,45.9,26.7,12.1,1.7,0.2,16.2,19,12,42,9,1637,113854,120975,5350,680,12.7,4670,87.3,3106,58.1,733,13.7,110,2.1,80,1.5,0,0,19,0.4,622,11.6,526
Achieve Academy,Wylie ISD,450,420,<150,<25,6.3,<25,,<25,,Texas,33.0037157,-96.5328894,400 Pirate Drive,75098,Collin County,Wylie,48085,"400 Pirate Drive, Wylie, Texas, 75098",31323,48085031323,2019,31323,Collin County,Texas,498,61,75,269,93,3544,169,154,810,948,332,560,571,12.2,15.1,54,18.7,4.8,4.3,22.9,26.7,9.4,15.8,16.1,1588,106011,119192,5354,485,9.1,4869,90.9,3957,73.9,361,6.7,29,0.5,234,4.4,0,0,170,3.2,118,2.2,450
Blue Ridge H S,Blue Ridge ISD,554,531,<75,<25,38.6,<25,27.3,<25,54.5,Texas,33.308625,-96.4041839,11020 County Road 504,75424,Collin County,Blue Ridge,48085,"11020 County Road 504, Blue Ridge, Texas, 75424",30101,48085030101,2019,30101,Collin County,Texas,161,45,26,90,0,1412,264,102,495,348,82,98,23,28,16.1,55.9,0,18.7,7.2,35.1,24.6,5.8,6.9,1.6,750,63036,82722,2296,757,33,1539,67,1501,65.4,2,0.1,11,0.5,3,0.1,0,0,0,0,22,1,554
Community H S,Community ISD,493,491,<150,<125,96,<25,13.2,<50,27.3,Texas,33.0560776,-96.3645325,440 North Farm To Market 1138,75173,Collin County,Nevada,48085,"440 North Farm To Market 1138, Nevada, Texas, 75173",31201,48085031201,2019,31201,Collin County,Texas,488,61,113,305,9,3688,69,228,1291,860,245,726,269,12.5,23.2,62.5,1.8,1.9,6.2,35,23.3,6.6,19.7,7.3,1858,89470,106242,5526,785,14.2,4741,85.8,4252,76.9,235,4.3,28,0.5,57,1,0,0,11,0.2,158,2.9,493
Lovejoy H S,Lovejoy ISD,610,614,338,273,80.8,174,63.7,230,84.2,Texas,33.1015303,-96.6134559,2350 Estates Parkway,75002,Collin County,Lucas,48085,"2350 Estates Parkway, Lucas, Texas, 75002",31419,48085031419,2019,31419,Collin County,Texas,270,76,62,132,0,3068,0,0,242,726,214,1384,502,28.1,23,48.9,0,0,0,7.9,23.7,7,45.1,16.4,1576,122000,219915,4943,479,9.7,4464,90.3,4145,83.9,75,1.5,37,0.7,83,1.7,0,0,57,1.2,67,1.4,610
Columbus H S,Columbus ISD,515,505,113,52,46,8,15.4,18,34.6,Texas,29.7023621,-96.5623741,103 Cardinal Lane,78934,Colorado County,Columbus,48089,"103 Cardinal Lane, Columbus, Texas, 78934",750500,48089750500,2019,750500,Colorado County,Texas,223,72,101,50,0,2500,185,164,1021,460,117,412,141,32.3,45.3,22.4,0,7.4,6.6,40.8,18.4,4.7,16.5,5.6,1271,56250,81487,3394,658,19.4,2736,80.6,2197,64.7,525,15.5,0,0,14,0.4,0,0,0,0,0,0,515
Rice H S,Rice CISD,527,506,<100,<25,10.3,<25,10,<25,30,Texas,29.5600739,-96.5081528,1095 Raider Drive,77412,Colorado County,N/A,48089,"1095 Raider Drive, N/A, Texas, 77412",750200,48089750200,2019,750200,Colorado County,Texas,171,17,63,91,0,1364,108,182,507,354,61,96,56,9.9,36.8,53.2,0,7.9,13.3,37.2,26,4.5,7,4.1,722,45400,55556,2358,987,41.9,1371,58.1,1098,46.6,237,10.1,0,0,0,0,0,0,0,0,36,1.5,527
Weimar H S,Weimar ISD,513,493,<50,<50,59.2,<25,3.4,<25,24.1,Texas,29.7036804,-96.7878752,506 West Main Street,78962,Colorado County,Weimar,48089,"506 West Main Street, Weimar, Texas, 78962",750300,48089750300,2019,750300,Colorado County,Texas,690,70,239,364,17,3864,374,203,1424,843,272,582,166,10.1,34.6,52.8,2.5,9.7,5.3,36.9,21.8,7,15.1,4.3,2000,61761,77121,5799,1239,21.4,4560,78.6,3698,63.8,856,14.8,0,0,2,0,0,0,0,0,4,0.1,513
Trinity Charter School,Trinity Charter School,490,440,<25,<25,100,<25,,<25,,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2019,950100,Runnels County,Texas,94,45,31,18,0,925,49,26,298,206,66,252,28,47.9,33,19.1,0,5.3,2.8,32.2,22.3,7.1,27.2,3,518,58182,84798,1210,172,14.2,1038,85.8,978,80.8,32,2.6,0,0,0,0,0,0,0,0,28,2.3,490
New Braunfels H S,New Braunfels ISD,564,542,<500,<325,60.7,<100,27.6,<175,54.5,Texas,29.7187407,-98.1499872,2551 Texas 337 Loop,78130,Comal County,New Braunfels,48091,"2551 Texas 337 Loop, New Braunfels, Texas, 78130",310302,48091310302,2019,310302,Comal County,Texas,268,0,151,57,60,4126,88,104,1569,885,36,982,462,0,56.3,21.3,22.4,2.1,2.5,38,21.4,0.9,23.8,11.2,2440,46402,81925,5218,1475,28.3,3743,71.7,3668,70.3,34,0.7,0,0,0,0,0,0,3,0.1,38,0.7,564
Canyon H S,Comal ISD,507,507,586,599,100,115,19.2,223,37.2,Texas,29.7092358,-98.0888997,1510 Interstate 35,78130,Comal County,New Braunfels,48091,"1510 Interstate 35, New Braunfels, Texas, 78130",310401,48091310401,2019,310401,Comal County,Texas,596,46,374,80,96,3569,449,265,1427,973,139,273,43,7.7,62.8,13.4,16.1,12.6,7.4,40,27.3,3.9,7.6,1.2,1872,42317,57649,5241,3491,66.6,1750,33.4,1699,32.4,23,0.4,0,0,11,0.2,0,0,11,0.2,6,0.1,507
Smithson Valley H S,Comal ISD,553,538,635,655,100,212,32.4,358,54.7,Texas,29.8027943,-98.3595335,14001 Texas 46,78070,Comal County,Spring Branch,48091,"14001 Texas 46, Spring Branch, Texas, 78070",310703,48091310703,2019,310703,Comal County,Texas,555,32,131,218,174,5065,5,51,931,1115,457,1256,1250,5.8,23.6,39.3,31.4,0.1,1,18.4,22,9,24.8,24.7,2431,131719,149538,7503,1640,21.9,5863,78.1,5648,75.3,7,0.1,0,0,3,0,0,0,0,0,205,2.7,553
Canyon Lake H S,Comal ISD,506,488,<225,<225,100,<50,15.2,<75,28.6,Texas,29.9438571,-98.214679,8555 Farm to Market 32,78623,Comal County,Fischer,48091,"8555 Farm to Market 32, Fischer, Texas, 78623",310603,48091310603,2019,310603,Comal County,Texas,313,9,114,190,0,2992,91,23,934,915,218,540,271,2.9,36.4,60.7,0,3,0.8,31.2,30.6,7.3,18,9.1,1523,75636,100845,3922,565,14.4,3357,85.6,3140,80.1,142,3.6,0,0,33,0.8,0,0,0,0,42,1.1,506
Memorial Early College H S With St,Comal ISD,562,527,<100,<100,100,<25,19.3,<50,50.6,Texas,29.7074526,-98.0946331,Interstate 35,78130,Comal County,New Braunfels,48091,"Interstate 35, New Braunfels, Texas, 78130",310501,48091310501,2019,310501,Comal County,Texas,363,69,188,74,32,3414,109,475,921,785,309,690,125,19,51.8,20.4,8.8,3.2,13.9,27,23,9.1,20.2,3.7,1543,51181,68446,5133,2812,54.8,2321,45.2,2036,39.7,53,1,24,0.5,160,3.1,0,0,0,0,48,0.9,562
Comal Academy,Comal ISD,445,435,<125,<25,1.9,<25,,<25,,Texas,29.8537928,-98.265058,,N/A,Comal County,N/A,48091,,310613,48091310613,2019,310613,Comal County,Texas,33,0,15,18,0,3278,39,74,686,950,432,672,425,0,45.5,54.5,0,1.2,2.3,20.9,29,13.2,20.5,13,1668,79886,93104,3605,587,16.3,3018,83.7,2773,76.9,10,0.3,0,0,101,2.8,0,0,0,0,134,3.7,445
Comanche H S,Comanche ISD,560,542,71,24,33.8,8,33.3,15,62.5,Texas,31.912731,-98.5933699,1600 North Austin Street,76442,Comanche County,Comanche,48093,"1600 North Austin Street, Comanche, Texas, 76442",950300,48093950300,2019,950300,Comanche County,Texas,361,50,208,57,46,2838,286,197,1049,568,267,362,109,13.9,57.6,15.8,12.7,10.1,6.9,37,20,9.4,12.8,3.8,1568,51685,56911,4311,2112,49,2199,51,2148,49.8,41,1,0,0,10,0.2,0,0,0,0,0,0,560
De Leon H S,De Leon ISD,540,488,<50,<25,10.8,<25,,<25,25,Texas,32.1156371,-98.5362266,425 South Texas Street,76444,Comanche County,De Leon,48093,"425 South Texas Street, De Leon, Texas, 76444",950101,48093950101,2019,950101,Comanche County,Texas,87,37,22,28,0,1400,117,154,496,317,68,227,21,42.5,25.3,32.2,0,8.4,11,35.4,22.6,4.9,16.2,1.5,851,34688,48556,1921,598,31.1,1323,68.9,1237,64.4,32,1.7,19,1,0,0,0,0,0,0,35,1.8,540
Gustine School,Gustine ISD,480,457,<25,<25,37.5,<25,,<25,33.3,Texas,31.8305871,-98.3745717,,N/A,Comanche County,N/A,48093,,950400,48093950400,2019,950400,Comanche County,Texas,122,14,72,14,22,1193,56,103,384,315,115,198,22,11.5,59,11.5,18,4.7,8.6,32.2,26.4,9.6,16.6,1.8,705,52589,66519,1656,335,20.2,1321,79.8,1284,77.5,1,0.1,0,0,24,1.4,0,0,0,0,12,0.7,480
Sidney School,Sidney ISD,,,<25,<25,11.1,<25,,<25,100,Texas,31.9459326,-98.7369677,4100 Farm to Market Road 1689,76474,Comanche County,Sidney,48093,"4100 Farm to Market Road 1689, Sidney, Texas, 76474",950200,48093950200,2019,950200,Comanche County,Texas,95,44,10,25,16,2579,134,151,688,784,272,340,210,46.3,10.5,26.3,16.8,5.2,5.9,26.7,30.4,10.5,13.2,8.1,1410,64231,74229,3315,440,13.3,2875,86.7,2699,81.4,0,0,81,2.4,45,1.4,0,0,0,0,50,1.5,0
Eden CISD,Eden CISD,,,<25,<25,11.1,<25,,<25,,Texas,31.1968552,-99.9465077,,N/A,Concho County,N/A,48095,,950300,48095950300,2019,950300,Concho County,Texas,100,40,26,26,8,2389,422,314,729,485,124,255,60,40,26,26,8,17.7,13.1,30.5,20.3,5.2,10.7,2.5,876,53333,68447,3018,1211,40.1,1807,59.9,1683,55.8,56,1.9,16,0.5,11,0.4,0,0,0,0,41,1.4,0
Paint Rock School,Paint Rock ISD,469,421,<25,<25,100,<25,,<25,,Texas,31.5038749,-99.9250206,698 South Sims Avenue,76866,Concho County,Paint Rock,48095,"698 South Sims Avenue, Paint Rock, Texas, 76866",950300,48095950300,2019,950300,Concho County,Texas,100,40,26,26,8,2389,422,314,729,485,124,255,60,40,26,26,8,17.7,13.1,30.5,20.3,5.2,10.7,2.5,876,53333,68447,3018,1211,40.1,1807,59.9,1683,55.8,56,1.9,16,0.5,11,0.4,0,0,0,0,41,1.4,469
Gainesville H S,Gainesville ISD,526,501,196,62,31.6,11,17.7,22,35.5,Texas,33.6045118,-97.1610803,2201 Interstate 35,76240,Cooke County,Gainesville,48097,"2201 Interstate 35, Gainesville, Texas, 76240",400,48097000400,2019,400,Cooke County,Texas,285,23,71,183,8,1087,68,149,359,262,105,103,41,8.1,24.9,64.2,2.8,6.3,13.7,33,24.1,9.7,9.5,3.8,666,40167,51189,1673,418,25,1255,75,871,52.1,306,18.3,13,0.8,40,2.4,0,0,0,0,25,1.5,526
Muenster H S,Muenster ISD,556,586,<50,<25,43.8,<25,28.6,<25,71.4,Texas,33.6567856,-97.3737359,,76252,Cooke County,Muenster,48097,,200,48097000200,2019,200,Cooke County,Texas,315,54,66,137,58,3333,52,177,927,704,340,743,390,17.1,21,43.5,18.4,1.6,5.3,27.8,21.1,10.2,22.3,11.7,1819,83047,104160,4861,160,3.3,4701,96.7,4608,94.8,7,0.1,22,0.5,21,0.4,0,0,6,0.1,37,0.8,556
Valley View H S,Valley View ISD,558,542,<75,<25,35.8,<25,21.1,<25,42.1,Texas,26.1077196,-98.2267665,,N/A,Hidalgo County,N/A,48215,,21311,48215021311,2019,21311,Hidalgo County,Texas,529,85,146,282,16,3128,607,652,521,545,231,495,77,16.1,27.6,53.3,3,19.4,20.8,16.7,17.4,7.4,15.8,2.5,1347,34441,47208,5312,5288,99.5,24,0.5,24,0.5,0,0,0,0,0,0,0,0,0,0,0,0,558
Callisburg H S,Callisburg ISD,527,523,<100,<25,15.5,<25,15.4,<25,30.8,Texas,33.7033374,-97.0133582,308 Dozier Street,76240,Cooke County,Callisburg,48097,"308 Dozier Street, Callisburg, Texas, 76240",100,48097000100,2019,100,Cooke County,Texas,366,24,82,260,0,4270,61,366,1576,1355,359,412,141,6.6,22.4,71,0,1.4,8.6,36.9,31.7,8.4,9.6,3.3,2452,65472,87487,6194,715,11.5,5479,88.5,4974,80.3,106,1.7,81,1.3,7,0.1,0,0,0,0,311,5,527
Era School,Era ISD,550,533,<50,<25,8.8,<25,33.3,<25,66.7,Texas,33.4965782,-97.2913894,108 Hargrove Lane,76238,Cooke County,Era,48097,"108 Hargrove Lane, Era, Texas, 76238",900,48097000900,2019,900,Cooke County,Texas,285,54,107,118,6,3630,29,240,1100,992,467,542,260,18.9,37.5,41.4,2.1,0.8,6.6,30.3,27.3,12.9,14.9,7.2,1958,76184,96281,5051,534,10.6,4517,89.4,4380,86.7,7,0.1,4,0.1,8,0.2,0,0,0,0,118,2.3,550
Lindsay H S,Lindsay ISD,553,558,36,29,80.6,9,31,21,72.4,Texas,33.6373645,-97.2284061,625 Knight Drive,76250,Cooke County,Lindsay,48097,"625 Knight Drive, Lindsay, Texas, 76250",200,48097000200,2019,200,Cooke County,Texas,315,54,66,137,58,3333,52,177,927,704,340,743,390,17.1,21,43.5,18.4,1.6,5.3,27.8,21.1,10.2,22.3,11.7,1819,83047,104160,4861,160,3.3,4701,96.7,4608,94.8,7,0.1,22,0.5,21,0.4,0,0,6,0.1,37,0.8,553
Evant H S,Evant ISD,600,545,<25,<25,11.1,<25,,<25,100,Texas,31.47342,-98.1514745,339 North Memory Lane,76525,Coryell County,Evant,48099,"339 North Memory Lane, Evant, Texas, 76525",10102,48099010102,2019,10102,Coryell County,Texas,139,25,61,53,0,2877,150,113,778,914,211,329,382,18,43.9,38.1,0,5.2,3.9,27,31.8,7.3,11.4,13.3,1604,64432,96980,3880,167,4.3,3713,95.7,3546,91.4,4,0.1,6,0.2,26,0.7,0,0,0,0,131,3.4,600
Gatesville H S,Gatesville ISD,568,528,204,18,8.8,5,27.8,9,50,Texas,31.4325465,-97.7245821,205 South Lovers Lane,76528,Coryell County,Gatesville,48099,"205 South Lovers Lane, Gatesville, Texas, 76528",10202,48099010202,2019,10202,Coryell County,Texas,119,27,54,30,8,3098,202,205,1047,878,217,295,254,22.7,45.4,25.2,6.7,6.5,6.6,33.8,28.3,7,9.5,8.2,1707,51506,60578,4419,408,9.2,4011,90.8,3709,83.9,166,3.8,6,0.1,48,1.1,0,0,0,0,82,1.9,568
Oglesby School,Oglesby ISD,508,478,<25,<25,92.9,<25,7.7,<25,15.4,Texas,31.4204082,-97.5123468,125 College Avenue,76561,Coryell County,Oglesby,48099,"125 College Avenue, Oglesby, Texas, 76561",10101,48099010101,2019,10101,Coryell County,Texas,266,42,102,118,4,3210,132,224,981,1059,285,299,230,15.8,38.3,44.4,1.5,4.1,7,30.6,33,8.9,9.3,7.2,1708,67704,81681,4929,732,14.9,4197,85.1,3502,71,16,0.3,61,1.2,13,0.3,0,0,0,0,605,12.3,508
